1,Time,Displacement,Force
,(s),(mm),(kN)
"","36.2000","3.6145","0.0733"
"","36.3000","3.6245","0.0742"
"","36.4000","3.6344","0.0751"
"","36.5000","3.6444","0.0760"
"","36.6000","3.6546","0.0769"
"","36.7000","3.6645","0.0777"
"","36.8000","3.6742","0.0786"
"","36.9000","3.6845","0.0796"
"","37.0000","3.6946","0.0805"
"","37.1000","3.7044","0.0813"
"","37.2000","3.7143","0.0823"
"","37.3000","3.7246","0.0833"
"","37.4000","3.7347","0.0842"
"","37.5000","3.7443","0.0851"
"","37.6000","3.7544","0.0860"
"","37.7000","3.7645","0.0870"
"","37.8000","3.7746","0.0879"
"","37.9000","3.7843","0.0888"
"","38.0000","3.7945","0.0898"
"","38.1000","3.8046","0.0908"
"","38.2000","3.8144","0.0917"
"","38.3000","3.8245","0.0927"
"","38.4000","3.8345","0.0937"
"","38.5000","3.8445","0.0946"
"","38.6000","3.8542","0.0956"
"","38.7000","3.8645","0.0966"
"","38.8000","3.8744","0.0976"
"","38.9000","3.8844","0.0986"
"","39.0000","3.8944","0.0996"
"","39.1000","3.9046","0.1006"
"","39.2000","3.9146","0.1016"
"","39.3000","3.9242","0.1025"
"","39.4000","3.9345","0.1036"
"","39.5000","3.9445","0.1046"
"","39.6000","3.9545","0.1056"
"","39.7000","3.9643","0.1066"
"","39.8000","3.9745","0.1077"
"","39.9000","3.9846","0.1087"
"","40.0000","3.9944","0.1097"
"","40.0570","4.0000","0.1103"
"","40.0580","4.0001","0.1103"
"","40.0590","4.0002","0.1103"
"","40.1590","4.0007","0.1090"
"","40.2590","3.9931","0.1060"
"","40.3590","3.9813","0.1021"
"","40.4590","3.9708","0.0988"
"","40.5590","3.9607","0.0957"
"","40.6590","3.9509","0.0929"
"","40.7590","3.9406","0.0901"
"","40.8590","3.9307","0.0874"
"","40.9590","3.9208","0.0849"
"","41.0590","3.9107","0.0824"
"","41.1590","3.9006","0.0798"
"","41.2590","3.8907","0.0774"
"","41.3590","3.8809","0.0751"
"","41.4590","3.8706","0.0727"
"","41.5590","3.8606","0.0705"
"","41.6590","3.8507","0.0683"
"","41.7590","3.8409","0.0662"
"","41.8590","3.8307","0.0641"
"","41.9590","3.8206","0.0621"
"","42.0590","3.8108","0.0601"
"","42.1590","3.8007","0.0581"
"","42.2590","3.7907","0.0562"
"","42.3590","3.7805","0.0544"
"","42.4590","3.7708","0.0527"
"","42.5590","3.7606","0.0509"
"","42.6590","3.7507","0.0491"
"","42.7590","3.7406","0.0475"
"","42.8590","3.7308","0.0459"
"","42.9590","3.7206","0.0443"
"","43.0590","3.7106","0.0428"
"","43.1590","3.7008","0.0413"
"","43.2590","3.6906","0.0399"
"","43.3590","3.6806","0.0385"
"","43.4590","3.6707","0.0371"
"","43.5590","3.6608","0.0358"
"","43.6590","3.6506","0.0345"
"","43.7590","3.6406","0.0335"
"","43.8590","3.6308","0.0336"
"","43.9590","3.6205","0.0335"
"","44.0590","3.6106","0.0335"
"","44.1590","3.6007","0.0335"
"","44.2590","3.5908","0.0335"
"","44.3590","3.5806","0.0335"
"","44.4590","3.5705","0.0335"
"","44.5590","3.5609","0.0334"
"","44.6590","3.5506","0.0334"
"","44.7590","3.5405","0.0334"
"","44.8590","3.5306","0.0334"
"","44.9590","3.5209","0.0334"
"","45.0590","3.5106","0.0333"
"","45.1590","3.5005","0.0333"
"","45.2590","3.4907","0.0334"
"","45.3590","3.4807","0.0334"
"","45.4590","3.4707","0.0333"
"","45.5590","3.4606","0.0333"
"","45.6590","3.4509","0.0333"
"","45.7590","3.4404","0.0333"
"","45.8590","3.4305","0.0325"
"","45.9590","3.4207","0.0311"
"","46.0590","3.4108","0.0298"
"","46.1590","3.4006","0.0286"
"","46.2590","3.3906","0.0274"
"","46.3590","3.3809","0.0264"
"","46.4590","3.3706","0.0253"
"","46.5590","3.3604","0.0242"
"","46.6590","3.3506","0.0233"
"","46.7590","3.3409","0.0224"
"","46.8590","3.3306","0.0215"
"","46.9590","3.3205","0.0206"
"","47.0590","3.3108","0.0198"
"","47.1590","3.3008","0.0190"
"","47.2590","3.2906","0.0183"
"","47.3590","3.2805","0.0175"
